Question_ID,Answer_ID,Question_Text,Answer_Text,Category,Parent_Answer_ID,Hierarchy_Level,Is_Selectable,Axis_Energy,Axis_Pace,Axis_Orientation,Axis_Structure,Axis_Expression,Alignment_Type,Alignment_ID,Alignment_Name,Alignment_Components,Alignment_Text
,,,,RECHARGE,,,FALSE,,,,,,SOLO,SOLO_RECHARGE_MEDITATING,Meditating – Solo of Still Presence,RECHARGE_MEDITATING,"The breath arrives, then leaves, then returns — the simplest rhythm in existence.
No seeking, no striving, only the quiet truth of being.
Here, stillness is not escape but return — awareness resting in its own reflection, whole before a single thought arises."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_MEDITATING_MEDIA_MUSIC_JAZZ,Jazz / Lo-Fi + Meditating – Synergy of Flow and Reflection,RECHARGE_MEDITATING+MEDIA_MUSIC_JAZZ,"Improvisation meets stillness — rhythm unbent by demand.
Each sound drifts like thought allowed to wander, finding rhythm in release.
Meditation becomes listening, not leading — the self flowing where calm already lives."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_MEDITATING_MEDIA_MUSIC_CLASSICAL,Classical + Meditating – Synergy of Rhythm and Order,RECHARGE_MEDITATING+MEDIA_MUSIC_CLASSICAL,"Each note arrives like measured breath — precise, unhurried, complete.
Classical steadies the mind’s pulse, shaping stillness into sequence.
Within that pattern, peace becomes repeatable — discipline transformed into grace."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_MEDITATING_COLOR_WHITE,White + Meditating – Synergy of Clarity and Renewal,RECHARGE_MEDITATING+COLOR_WHITE,"White erases distraction without force.
Each breath redraws the self as open space, clear and unburdened.
Meditation becomes the quiet return to origin — the mind washed clean of noise."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_MEDITATING_COLOR_BLUE,Blue + Meditating – Synergy of Depth and Stillness,RECHARGE_MEDITATING+COLOR_BLUE,"Blue slows the world to the rhythm of breath.
It softens edges, turning awareness inward until silence feels like sanctuary.
In this calm, thought becomes water — clear, weightless, and infinite."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_MEDITATING_ENV_NATURE_FORESTS,Forests + Meditating – Synergy of Stillness and Growth,RECHARGE_MEDITATING+ENV_NATURE_FORESTS,"The forest does not hurry; it simply continues.
Among its silence, thought deepens, and the body remembers how to belong.
Meditation here feels ancient — a dialogue between air and soil."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_MEDITATING_ENV_WATER_BEACHES,Beaches + Meditating – Synergy of Flow and Release,RECHARGE_MEDITATING+ENV_WATER_BEACHES,"The tide teaches surrender — the rise, the fall, the inevitable return.
Meditation echoes its rhythm, exhaling with each retreating wave.
Here, peace moves — never static, always alive."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_MEDITATING_ENV_COZY_REST,Healing Spaces + Meditating – Synergy of Restoration and Presence,RECHARGE_MEDITATING+ENV_COZY_REST,"Soft air, dim light, and the quiet hum of being — all become the body’s reminder.
Healing begins where doing stops.
Meditation doesn’t fix; it restores what haste forgot to hold."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_MEDITATING_ENV_MOUNTAINS_SNOW,Snowy Peaks + Meditating – Synergy of Clarity and Perspective,RECHARGE_MEDITATING+ENV_MOUNTAINS_SNOW,"Cold air sharpens awareness; silence stretches the horizon.
Here, meditation ascends — not away from life, but above its noise.
Stillness feels infinite, and thought finds its true height."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_MEDITATING_ENV_NATURE_GARDENS,Gardens + Meditating – Synergy of Growth and Gratitude,RECHARGE_MEDITATING+ENV_NATURE_GARDENS,"In every bloom, a reflection of attention made visible.
Meditation becomes tending — patience turned into beauty.
The garden teaches: peace, too, must be cultivated to remain alive."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_MEDITATING_GOAL_ACCEPTANCE,Self-Worth + Meditating – Synergy of Acceptance and Being,RECHARGE_MEDITATING+GOAL_ACCEPTANCE,"In silence, you stop seeking to deserve.
Meditation teaches that worth isn’t earned; it’s inherent — the quiet pulse of existing.
Peace blooms where judgment ends."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_MEDITATING_GOAL_PEACE,Inner Peace + Meditating – Synergy of Calm and Wholeness,RECHARGE_MEDITATING+GOAL_PEACE,"Each breath aligns what was divided.
Peace isn’t found — it’s uncovered, resting beneath every unspoken thought.
Meditation is simply the remembering."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_MEDITATING_GOAL_DISCIPLINE,Discipline & Focus + Meditating – Synergy of Practice and Devotion,"
RECHARGE_MEDITATING+GOAL_DISCIPLINE","Each return to breath is a vow kept.
Meditation’s strength is in its constancy — the soft rigor of showing up again.
Through repetition, the ordinary becomes divine."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_MEDITATING_RECHARGE_CREATING,Creation + Meditating – Synergy of Stillness and Source,RECHARGE_MEDITATING+RECHARGE_CREATING,"Creation begins in quiet — the void before thought, the spark before sound.
Meditation returns you there, to the place where intention first forms.
Stillness, here, is not emptiness; it’s potential waiting to breathe."
,,,,RECHARGE,,,FALSE,,,,,,HARMONY,HARMONY_RECHARGE_MEDITATING_COLOR_ORANGE,Orange + Meditating – Harmony of Warmth and Awakening,RECHARGE_MEDITATING+COLOR_ORANGE,"After silence, color blooms.
Orange lifts the heart from quiet waters, bright but gentle.
In this balance, meditation becomes laughter remembered — a glow that moves without burning."
,,,,RECHARGE,,,FALSE,,,,,,HARMONY,HARMONY_RECHARGE_MEDITATING_MEDIA_MUSIC_POP,Pop / Dance + Meditating – Harmony of Rhythm and Release,RECHARGE_MEDITATING+MEDIA_MUSIC_POP,"The body wakes to its own tempo, the pulse guided by calm.
Every beat carries gratitude, each movement echoing mindfulness.
Meditation and rhythm meet halfway — awareness that sways, not escapes."
,,,,RECHARGE,,,FALSE,,,,,,HARMONY,HARMONY_RECHARGE_MEDITATING_ENV_CITY_DRIVES,City / Nightlife + Meditating – Harmony of Awareness and Immersion,RECHARGE_MEDITATING+ENV_CITY_DRIVES,"Beneath neon and motion, a quiet mind listens.
The night becomes a moving mantra — rhythm, laughter, light.
Meditation hums along softly, the still heart behind every beat."
,,,,RECHARGE,,,FALSE,,,,,,HARMONY,HARMONY_RECHARGE_MEDITATING_PATTERN_EXCITED,Excited + Meditating – Harmony of Spark and Stillness,RECHARGE_MEDITATING+PATTERN_EXCITED,"Excitement meets awareness and becomes joy, not chaos.
The thrill doesn’t shatter calm — it amplifies aliveness.
Meditation here is motion blessed with meaning."
,,,,RECHARGE,,,FALSE,,,,,,HARMONY,HARMONY_RECHARGE_MEDITATING_PATTERN_GRATEFUL,Grateful + Meditating – Harmony of Joy and Presence,RECHARGE_MEDITATING+PATTERN_GRATEFUL,"Gratitude breathes warmth into silence.
The world feels fuller, not louder; brighter, not rushed.
Meditation and thankfulness intertwine — peace learning to smile."
,,,,RECHARGE,,,FALSE,,,,,,HARMONY,HARMONY_RECHARGE_MEDITATING_GOAL_CONFIDENCE,Confidence + Meditating – Harmony of Assurance and Ease,RECHARGE_MEDITATING+GOAL_CONFIDENCE,"Confidence rises from calm, not noise.
Meditation shapes assurance into quiet steadiness — presence that needs no proof.
It is strength that listens, power that exhales."
,,,,RECHARGE,,,FALSE,,,,,,HARMONY,HARMONY_RECHARGE_MEDITATING_GOAL_JOY,Joy + Meditating – Harmony of Lightness and Depth,RECHARGE_MEDITATING+GOAL_JOY,"Joy blooms from the soil of peace.
It dances without leaving the ground — bright, sincere, effortless.
Meditation doesn’t contain it; it sustains it, letting delight move without losing center."
,,,,RECHARGE,,,FALSE,,,,,,SOLO,SOLO_RECHARGE_CREATING,Creating – Solo of Becoming,RECHARGE_CREATING,"From stillness, the idea stirs — small, certain, alive.
There is no plan yet, only pulse: the quiet insistence to exist.
Creation breathes itself into being, not as effort, but as truth — the invisible made real through presence alone."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_CREATING_MEDIA_MUSIC_JAZZ,Jazz / Lo-Fi + Creating – Synergy of Flow and Discovery,RECHARGE_CREATING+MEDIA_MUSIC_JAZZ,"Improvisation turns thought into motion, each note a brushstroke of intuition.
Mistakes become melody, accidents bloom into design.
In this rhythm, creation isn’t forced — it unfolds, alive in its imperfection."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_CREATING_ENV_NATURE_GARDENS,Gardens & Blooming Spaces + Creating – Synergy of Patience and Growth,RECHARGE_CREATING+ENV_NATURE_GARDENS,"Seeds of thought root quietly in attention’s soil.
With care, they stretch toward light, color becoming form.
Creating is not command — it’s tending, allowing imagination to bloom at its own pace."
,,,,RECHARGE,,,FALSE,,,,,,HARMONY,HARMONY_RECHARGE_CREATING_MEDIA_MUSIC_CLASSICAL,Classical + Creating – Harmony of Structure and Expression,RECHARGE_CREATING+MEDIA_MUSIC_CLASSICAL,"Each note builds upon the last — deliberate, grounded, whole.
Creation slows its heartbeat to match the rhythm of design.
Here, imagination finds its frame; beauty learns precision without losing soul."
,,,,RECHARGE,,,FALSE,,,,,,HARMONY,HARMONY_RECHARGE_CREATING_RECHARGE_PLANNING,Planning + Creating – Harmony of Vision and Blueprint,RECHARGE_CREATING+RECHARGE_PLANNING,"Dreams take shape when met with structure.
Planning turns spark into sequence — a rhythm of progress, not control.
In this balance, creating becomes steady magic: purpose woven into motion."
,,,,RECHARGE,,,FALSE,,,,,,SOLO,SOLO_RECHARGE_EXERCISING,Exercising – Solo of Motion and Mastery,RECHARGE_EXERCISING,"The body becomes the instrument — each breath a measure, each motion a note.
No audience, no applause, just the pulse of presence meeting resistance.
Here, discipline turns inward, and movement becomes meditation in motion."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_EXERCISING_MEDIA_MUSIC_ROCK,Rock / Metal + Exercising – Synergy of Power and Release,RECHARGE_EXERCISING+MEDIA_MUSIC_ROCK,"Each motion strikes like percussion — deliberate, raw, alive.
The body meets resistance and answers with rhythm; every rep becomes a chord of will.
Here, exercise transforms into music made of breath — aggression refined into progress."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_EXERCISING_MEDIA_MUSIC_HIPHOP,Hip-Hop / R&B + Exercising – Synergy of Rhythm and Confidence,RECHARGE_EXERCISING+MEDIA_MUSIC_HIPHOP,"The beat grounds the stride, swagger meeting focus in steady motion.
Each pulse carries intention, every breath a verse in motion.
Exercising becomes embodiment — rhythm turned discipline, body speaking in time."
,,,,RECHARGE,,,FALSE,,,,,,HARMONY,HARMONY_RECHARGE_EXERCISING_RECHARGE_MEDITATING,Meditating + Exercising – Harmony of Breath and Motion,RECHARGE_EXERCISING+RECHARGE_MEDITATING,"Breath steadies the body before it moves, awareness shaping every motion.
Exercise becomes meditation in motion — each step, rep, and stretch anchored in presence.
Here, effort and stillness no longer compete; the mind quiets as the body works, and strength grows from calm."
,,,,RECHARGE,,,FALSE,,,,,,SOLO,SOLO_RECHARGE_LEARNING,Learning – Solo of Discovery,RECHARGE_LEARNING,"Every question is a door; every answer, a horizon.
The mind wanders not to escape but to expand — to uncover what waits within.
Here, knowledge is not possession but awakening — a quiet joy that renews itself with every revelation."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_LEARNING_COLOR_YELLOW,Yellow + Learning – Synergy of Curiosity and Illumination,RECHARGE_LEARNING+COLOR_YELLOW,"Yellow brightens the path of thought, revealing meaning where confusion once hid.
Learning becomes sunlight on the mind — warm, steady, alive.
Each new idea opens effortlessly when seen in the right light."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_LEARNING_EXP_WRITING,Writing + Learning – Synergy of Reflection and Retention,RECHARGE_LEARNING+EXP_WRITING,"Ink becomes a mirror for memory.
Each note anchors understanding, every line a bridge between knowing and being.
Through writing, learning takes form — insight captured in rhythm and reflection."
,,,,RECHARGE,,,FALSE,,,,,,SYNERGY,SYNERGY_RECHARGE_LEARNING_STORY_MYSTERY,Mystery / Thriller + Learning – Synergy of Inquiry and Discovery,RECHARGE_LEARNING+STORY_MYSTERY,"Mystery thrives on questions. When it meets “I learn every day,” curiosity becomes courage — the willingness to explore what’s unclear. This synergy learns not by knowing, but by daring to find out."
,,,,RECHARGE,,,FALSE,,,,,,HARMONY,HARMONY_RECHARGE_LEARNING_MEDIA_MUSIC_POP,Pop / Dance + Learning – Harmony of Play and Practice,RECHARGE_LEARNING+MEDIA_MUSIC_POP,"The beat turns effort into rhythm — every concept becomes a step worth taking.
Learning shifts from task to tempo, from theory to movement.
Here, progress feels like music — light, repeatable, and endlessly new."
,,,,RECHARGE,,,FALSE,,,,,,HARMONY,HARMONY_RECHARGE_LEARNING_RECHARGE_TRAVELING,Traveling + Learning – Harmony of Experience and Expansion,RECHARGE_LEARNING+RECHARGE_TRAVELING,"Each journey tests what was once only known.
Ideas meet the world and become wisdom through motion.
Learning, when carried beyond the page, becomes perspective — lived, tested, real."
,,,,GOAL,,,FALSE,,,,,,SOLO,SOLO_GOAL_CONFIDENCE,Confidence & Intention – Solo of Presence,GOAL_CONFIDENCE,"There is no rush, no doubt — only alignment between thought and movement.
Confidence breathes beneath the surface, steady and sure.
Intention walks beside it, each step deliberate, each choice its own declaration of becoming."
,,,,GOAL,,,FALSE,,,,,,SYNERGY,SYNERGY_GOAL_CONFIDENCE_COLOR_RED,Red + Confidence & Intention – Synergy of Drive and Direction,GOAL_CONFIDENCE+COLOR_RED,"Red burns with certainty — a fire that knows where it’s going.
Confidence becomes more than courage; it becomes clarity in motion.
Every step forward is declaration, every breath a reminder that momentum itself is meaning."
,,,,GOAL,,,FALSE,,,,,,SYNERGY,SYNERGY_GOAL_CONFIDENCE_COLOR_BLACK,Black + Confidence & Intention – Synergy of Presence and Power,GOAL_CONFIDENCE+COLOR_BLACK,"Black grounds the blaze of intention, giving confidence shape and silence.
Here, control and conviction meet — not loud, but unshakable.
Power doesn’t have to shout; sometimes it simply stands and commands the room."
,,,,GOAL,,,FALSE,,,,,,SYNERGY,SYNERGY_GOAL_CONFIDENCE_EXP_STYLE,Style + Confidence & Intention – Synergy of Expression and Essence,GOAL_CONFIDENCE+EXP_STYLE,"Style isn’t decoration — it’s language.
Each choice, each line, each layer says I am here.
Confidence wears intention like fabric — tailored, deliberate, true."
,,,,GOAL,,,FALSE,,,,,,HARMONY,HARMONY_GOAL_CONFIDENCE_COLOR_BLUE,Blue + Confidence & Intention – Harmony of Calm and Clarity,GOAL_CONFIDENCE+COLOR_BLUE,"Blue cools the spark without dimming it.
Confidence becomes centered, intention becomes precise.
This harmony teaches that purpose can move quietly and still carry power."
,,,,GOAL,,,FALSE,,,,,,HARMONY,HARMONY_GOAL_CONFIDENCE_COLOR_WHITE,White + Confidence & Intention – Harmony of Purity and Focus,GOAL_CONFIDENCE+COLOR_WHITE,"White clears the noise around direction, leaving only truth and forward motion.
Here, confidence doesn’t inflate — it refines.
Action becomes effortless when guided by clarity instead of pressure."
,,,,GOAL,,,FALSE,,,,,,HARMONY,HARMONY_GOAL_CONFIDENCE_MEDIA_MUSIC_CLASSICAL,Classical + Confidence & Intention – Harmony of Discipline and Grace,GOAL_CONFIDENCE+MEDIA_MUSIC_CLASSICAL,"Confidence keeps tempo; intention follows form.
Each phrase of sound shapes resolve, each pause deepens control.
In this harmony, strength is elegance — the art of moving with purpose, not haste."
,,,,GOAL,,,FALSE,,,,,,SOLO,SOLO_GOAL_DISCIPLINE,Discipline & Focus – Solo of Devotion,GOAL_DISCIPLINE,"Each moment is a return to center — again, and again.
No noise, no applause, only the rhythm of persistence shaping the unseen.
In still repetition, mastery whispers: the work itself is the reward."
,,,,GOAL,,,FALSE,,,,,,SYNERGY,SYNERGY_GOAL_DISCIPLINE_MEDIA_MUSIC_CLASSICAL,Classical + Discipline & Focus – Synergy of Structure and Concentration,GOAL_DISCIPLINE+MEDIA_MUSIC_CLASSICAL,"Each note is a measure of control, each pause a test of patience.
Discipline hums beneath the melody, shaping chaos into clarity.
Here, focus becomes rhythm — steady, deliberate, unwavering."
,,,,GOAL,,,FALSE,,,,,,HARMONY,HARMONY_GOAL_DISCIPLINE_MEDIA_MUSIC_POP,Pop / Dance + Discipline & Focus – Harmony of Effort and Reward,GOAL_DISCIPLINE+MEDIA_MUSIC_POP,"The rhythm celebrates what the work sustains.
Focus finds its pulse, and discipline learns to smile between repetitions.
Here, progress feels like music — earned, alive, and endlessly renewing."
,,,,GOAL,,,FALSE,,,,,,SOLO,SOLO_GOAL_PEACE,Inner Peace & Balance - Stillness is not the absence of motion,GOAL_PEACE,"This is the one who has learned to listen to silence until it speaks. They do not chase calm; they embody it. Their breath shapes the rhythm of their world — slow, patient, deliberate.
They hold storms without resistance, knowing that every wave eventually bows to the tide. In them, balance is not a goal but a natural gravity, drawing all things back to center."
,,,,GOAL,,,FALSE,,,,,,SYNERGY,SYNERGY_GOAL_PEACE_COLOR_BLUE,Blue + Inner Peace & Balance – Synergy of Trust,GOAL_PEACE+COLOR_BLUE,"This is the energy of the listener, the one who softens the world simply by breathing through it. Blue steadies their pulse — calm without emptiness, silence without retreat. Their peace is not fragile; it’s fluent. Like tides against the shore, they respond, never react. They move through life with clarity, letting storms shape wisdom instead of worry."
,,,,GOAL,,,FALSE,,,,,,HARMONY,HARMONY_GOAL_PEACE_COLOR_RED,Red + Inner Peace & Balance – Harmony of Purpose,GOAL_PEACE+COLOR_RED,"This is the soul who carries calm into motion — fire tempered by focus. Red’s pulse beats with drive, yet beneath that heat hums the rhythm of restraint. They no longer chase to prove; they move to align. Their passion serves their peace, each action sharpened by purpose, each still moment strengthened by intent. They burn without burning out — a living reminder that serenity and power can share the same breath."
,,,,GOAL,,,FALSE,,,,,,HARMONY,HARMONY_GOAL_PEACE_ENV_CITY_DOWNTOWN,Downtown Energy – Harmony of Inner Peace & Balance ,GOAL_PEACE+ENV_CITY_DOWNTOWN,"Amid concrete rush and pulsing light, they move without being moved. The city may demand, but they do not surrender rhythm for speed. Each step becomes intention, each glance a meditation. Where others chase, they choose. Where others strain, they align. They are the still point in the turning street — a balance not of withdrawal, but of wisdom in motion."
,,,,GOAL,,,FALSE,,,,,,SOLO,SOLO_GOAL_LOVE,Love & Connections – Solo,GOAL_LOVE,"Here stands the heart without pretense — open, steady, radiant.
Connection is not a reaching but a remembering: we are already entwined in the unseen threads of care.
Love is not always soft; it is the calm hand, the patient ear, the courage to stay.
It is the quiet light that remains when words are done, the warmth that simply is."
,,,,GOAL,,,FALSE,,,,,,SYNERGY,SYNERGY_GOAL_LOVE_COLOR_WHITE,White – Synergy of Love & Connections,GOAL_LOVE+COLOR_WHITE,"This is the heart that gives without condition — soft, luminous, unguarded.
White clears the noise of judgment, leaving space for sincerity to bloom. Their presence feels like light through curtains: gentle yet undeniable. They love as truth does — quietly, honestly, with nothing to hide. Connection is not sought; it’s recognized in every mirrored kindness."
,,,,GOAL,,,FALSE,,,,,,SYNERGY,SYNERGY_GOAL_LOVE_ENV_NATURE_GARDENS,Gardens & Blooming Spaces – Synergy of Love & Connections,GOAL_LOVE+ENV_NATURE_GARDENS,"Among petals and sunlight, love takes its natural form.
Here, connection grows not by control but by care — tending, watering, waiting.
They are the gardener of hearts, patient with imperfection, joyful in renewal.
Every gesture becomes growth, every word a seed of warmth.
Their love does not rush; it flourishes in time, fragrant and true."
,,,,GOAL,,,FALSE,,,,,,HARMONY,HARMONY_GOAL_LOVE_COLOR_BLACK,Black – Harmony of Love & Connections,GOAL_LOVE+COLOR_BLACK,"This is love with edges — strong, steady, self-aware.
Black teaches that connection isn’t always softness; sometimes it’s the courage to stand guard around what matters. They love with precision, not possession — a loyalty that doesn’t fade when things grow quiet. Behind their composure is devotion that endures, unspoken but absolute.
Their strength becomes sanctuary, their stillness a promise."
,,,,GOAL,,,FALSE,,,,,,HARMONY,HARMONY_GOAL_LOVE_MEDIA_MUSIC_ROCK,Soundtrack – Rock / Metal – Harmony of Love & Connections,GOAL_LOVE+MEDIA_MUSIC_ROCK,"Love roars through them like a guitar riff breaking silence — raw, unfiltered, alive. They connect through passion and truth, refusing to dilute what they feel. Every emotion hits full volume, yet behind the volume is vulnerability; behind rebellion, loyalty. Their affection is fierce but freeing — a reminder that strength can protect without control, and fire can warm without burning."
,,,,GOAL,,,FALSE,,,,,,HARMONY,HARMONY_GOAL_LOVE_RECHARGE_PLANNING,Planning – Harmony of Love & Connections,GOAL_LOVE+RECHARGE_PLANNING,"They love by preparing, by thinking ahead, by ensuring the world is ready to receive tenderness.
Planning is their affection in motion — lists as love letters, routines as reassurance.
For them, connection thrives in the space built through intention.
Peace is not passive; it’s crafted, and every effort says, “You are safe here.”"
,,,,GOAL,,,FALSE,,,,,,SOLO,SOLO_GOAL_JOY,Joy & Happiness – Solo,GOAL_JOY,"Here, delight needs no reason.
It lives in the breath between laughter and silence — in the pulse that whispers, I am here, and that is enough.
Happiness becomes less a pursuit and more a way of being: open, curious, alive.
Even in shadow, this light remains — not loud, but faithful."
,,,,GOAL,,,FALSE,,,,,,SYNERGY,SYNERGY_GOAL_JOY_MEDIA_MUSIC_POP,Pop / Dance – Synergy of Joy & Happiness,GOAL_JOY+MEDIA_MUSIC_POP,"Every beat becomes affirmation.
They move not to escape but to express — spinning chaos into rhythm, laughter into light.
Their joy has choreography: it begins in the heart, radiates through the body, and calls others to join.
They are the reminder that happiness isn’t still — it’s contagious motion, the pulse of aliveness itself."
,,,,GOAL,,,FALSE,,,,,,HARMONY,HARMONY_GOAL_JOY_MEDIA_MUSIC_JAZZ,Jazz / Lo-Fi – Harmony of Joy & Happiness,GOAL_JOY+MEDIA_MUSIC_JAZZ,"This is the quiet dancer, the one who sways instead of leaps.
Their happiness hums in the background like a late-night melody — slow, unforced, beautifully imperfect.
They don’t chase delight; they savor it — a sip of warmth, a note of memory, a heartbeat between verses.
Their joy doesn’t fade when the music softens; it deepens, becoming the steady groove of gratitude."
,,,,MEDIA,,,FALSE,,,,,,SOLO,SOLO_MEDIA_MUSIC_HIPHOP,Hip-Hop & R&B – Solo,MEDIA_MUSIC_HIPHOP,"This is rhythm made human — the art of saying what silence hides. Each breath carries history, each beat a promise kept.
They move through life like a melody that refuses to forget where it began: grounded in story, rising through soul.
Confidence here is not costume — it’s conviction, carved in rhythm and wrapped in feeling. They don’t perform the truth; they are it — walking harmony between power and tenderness."
,,,,MEDIA,,,FALSE,,,,,,SYNERGY,SYNERGY_MEDIA_MUSIC_HIPHOP_GOAL_CONFIDENCE,Goal – Confidence – Synergy of Hip-Hop / R&B,MEDIA_MUSIC_HIPHOP+GOAL_CONFIDENCE,"Confidence here isn’t posture — it’s rhythm.
It’s the verse that claims space, the harmony that heals self-doubt.
They don’t shout to be heard; they flow to be felt.
Hip-Hop teaches them courage; R&B reminds them compassion.
Together they craft the sound of assured humanity."
,,,,MEDIA,,,FALSE,,,,,,HARMONY,HARMONY_MEDIA_MUSIC_HIPHOP_COLOR_BLUE,Color – Blue – Harmony of Hip-Hop & R&B,MEDIA_MUSIC_HIPHOP+COLOR_BLUE,"Blue tempers the beat, turning swagger into soul.
It cools the heat of performance, revealing the honesty beneath the verse.
Here rhythm becomes reflection — bars wrapped in breath, courage softened by compassion.
They carry confidence like water: fluid, adaptable, always finding its level."
,,,,MEDIA,,,FALSE,,,,,,HARMONY,HARMONY_MEDIA_MUSIC_HIPHOP_MEDIA_MUSIC_CLASSICAL,Soundtrack – Classical – Harmony of Hip-Hop & R&B,MEDIA_MUSIC_HIPHOP+MEDIA_MUSIC_CLASSICAL,"Where precision meets pulse, mastery finds emotion.
Classical structure steadies Hip-Hop’s fire, giving form to feeling.
It’s the artist at the mixing board, sculpting chaos into coherence — emotion in perfect timing.
Together they reveal that grace and grit are not opposites, but partners in purpose."
,,,,MEDIA,,,FALSE,,,,,,SOLO,SOLO_MEDIA_MUSIC_CLASSICAL,Classical / Instrumental – Solo,MEDIA_MUSIC_CLASSICAL,"This is the soul that finds peace in precision, the heart that breathes through tempo and tone.
They do not rush to speak — they allow silence to sculpt meaning. Each gesture, each thought, each pause is deliberate, echoing a mind that knows rhythm is simply awareness given structure. Their calm does not come from control, but from communion — with detail, with depth, with the quiet truth that beauty is discipline made tender."
,,,,MEDIA,,,FALSE,,,,,,SYNERGY,SYNERGY_MEDIA_MUSIC_CLASSICAL_RECHARGE_LEARNING,Learning – Synergy of Classical / Instrumental,MEDIA_MUSIC_CLASSICAL+RECHARGE_LEARNING,"They approach knowledge the way strings approach silence — attentively, reverently.
Each lesson builds a chord; each reflection adds tone and color.
Their curiosity carries rhythm, their patience holds melody.
They learn not to reach the end, but to master presence along the way."
,,,,MEDIA,,,FALSE,,,,,,HARMONY,HARMONY_MEDIA_MUSIC_CLASSICAL_COLOR_YELLOW,Yellow – Harmony of Classical / Instrumental,MEDIA_MUSIC_CLASSICAL+COLOR_YELLOW,"Yellow brings warmth to structure, laughter to logic.
It softens the edges of mastery, turning perfection into play.
Within Classical rhythm, it shines not as rebellion but as relief — light falling gently through cathedral glass.
Their creativity feels choreographed yet free, proof that elegance need not silence joy."
,,,,MEDIA,,,FALSE,,,,,,HARMONY,HARMONY_MEDIA_MUSIC_CLASSICAL_MEDIA_MUSIC_POP,Pop / Dance – Harmony of Classical / Instrumental,MEDIA_MUSIC_CLASSICAL+MEDIA_MUSIC_POP,"Where Classical precision meets Pop’s pulse, energy refines itself into art.
They embody tempo and timing, laughter measured in rhythm.
Each beat learns manners; each pause discovers purpose.
They are the dancer who understands the math of motion, the composer who smiles at imperfection.
From contrast comes coherence — play guided by wisdom."
,,,,MEDIA,,,FALSE,,,,,,SOLO,SOLO_MEDIA_MUSIC_ROCK,Rock / Metal – Solo,MEDIA_MUSIC_ROCK,"This is the sound of will made visible — the rhythm of persistence shaped into art. They are steel in motion: passion refined, control awakened. No chaos, no collapse — only the steady pulse of creation under pressure. They move through intensity with purpose, turning resistance into resonance.
Their silence is as commanding as their sound, their fire as disciplined as their form. In them, transformation isn’t an act — it’s a state of being."
,,,,MEDIA,,,FALSE,,,,,,SYNERGY,SYNERGY_MEDIA_MUSIC_ROCK_GOAL_CONFIDENCE,Confidence & Intention – Synergy of Rock / Metal,MEDIA_MUSIC_ROCK+GOAL_CONFIDENCE,"They walk like an anthem — loud enough to lead, grounded enough to listen.
Confidence gives them volume; intention gives them tune.
Every word, every act, every silence hums with purpose.
They don’t imitate power — they embody it, note by deliberate note.
Rock gives them edge; intention gives them aim."
,,,,MEDIA,,,FALSE,,,,,,HARMONY,HARMONY_MEDIA_MUSIC_ROCK_RECHARGE_MEDITATING,Meditating – Harmony of Rock / Metal,MEDIA_MUSIC_ROCK+RECHARGE_MEDITATING,"Meditation becomes their amplifier — silence before the solo.
They close their eyes, and the rhythm remains, echoing through breath and pulse.
This is reflection as rebellion: rage refined into focus, release without collapse.
Through stillness, they master momentum — proof that calm and chaos are kin."
,,,,MEDIA,,,FALSE,,,,,,HARMONY,HARMONY_MEDIA_MUSIC_ROCK_EXP_SILENCE,Silence – Harmony of Rock / Metal,MEDIA_MUSIC_ROCK+EXP_SILENCE,"Silence stands as the song between songs — the weight that gives noise its worth.
Here, power pauses long enough to understand itself.
They know that stillness can scream just as loudly, and that presence often speaks clearest when unspoken.
In quiet, they discover the edge within grace."
